,ground_nof,bstory_cnt,bottom_area,season_se_nm,fire_ocrn_hour,daywk,sigungu_nm,spt_safe_cnter_dist,fclty_place_lclas_nm,fio_join_trgt_yn,frmng_trgt_yn,mub_yn,emrg_crg_oper_yn,time_unit_tmprt,time_unit_ws,time_unit_humidity,time_unit_rainqty,time_unit_msnf,totar
4578,3.0,1.0,91.0,겨울,17.0,화요일,용산구,0.4,생활서비스,N,N,N,N,15.7,2.0,48.0,0.0,0.0,292.0
4579,20.0,2.0,281.0,겨울,18.0,화요일,용산구,1.1,판매/업무시설,N,N,N,N,14.4,1.3,60.0,0.0,0.0,6201.0
4580,2.0,0.0,41.0,겨울,19.0,화요일,용산구,1.3,주거,N,N,N,N,13.2,1.6,63.0,0.0,0.0,82.0
4581,5.0,1.0,176.4,겨울,20.0,화요일,관악구,3.4,생활서비스,N,N,N,N,12.3,1.8,67.0,0.0,0.0,999.99
4582,5.0,0.0,164.16,겨울,20.0,화요일,강서구,1.8,주거,N,N,N,N,12.3,1.8,67.0,0.0,0.0,473.3
4583,13.0,0.0,349.61,겨울,21.0,화요일,동작구,2.1,주거,N,Y,N,N,11.4,1.4,71.0,0.0,0.0,3238.28
4584,5.0,0.0,152.76,겨울,22.0,화요일,서대문구,1.5,주거,N,N,N,N,10.5,0.0,75.0,0.0,0.0,558.6
4585,3.0,1.0,65.49,겨울,22.0,화요일,성동구,1.0,주거,N,N,N,N,10.5,0.0,75.0,0.0,0.0,242.51
4586,4.0,1.0,101.26,겨울,23.0,화요일,은평구,0.4,주거,N,N,N,N,10.1,1.0,77.0,0.0,0.0,498.23
4587,7.0,0.0,192.04,겨울,2.0,수요일,금천구,3.0,생활서비스,N,Y,N,N,8.7,1.3,85.0,0.0,0.0,1140.46
4589,2.0,1.0,87.11,겨울,9.0,수요일,강남구,0.5,집합시설,N,N,N,N,8.7,1.9,87.0,0.0,0.0,164.01
4590,2.0,0.0,265.42,겨울,10.0,수요일,성동구,0.5,운수자동차시설,N,N,N,N,11.1,2.0,79.0,0.0,0.0,414.98
4591,6.0,1.0,1049.75,겨울,10.0,수요일,성북구,2.0,판매/업무시설,N,Y,N,N,11.1,2.0,79.0,0.0,0.0,156.79
4592,15.0,1.0,588.9,겨울,11.0,수요일,강서구,1.3,주거,N,Y,N,N,13.3,0.9,67.0,0.0,0.0,9350.04
4593,3.0,1.0,152.24,겨울,11.0,수요일,양천구,1.5,주거,N,N,N,N,13.3,0.9,67.0,0.0,0.0,548.96
4594,4.0,0.0,100.74,겨울,14.0,수요일,관악구,1.8,주거,N,N,N,N,15.9,2.2,59.0,0.0,0.0,339.0
4595,5.0,0.0,159.58,겨울,14.0,수요일,광진구,1.9,주거,N,N,N,N,15.9,2.2,59.0,0.0,0.0,586.22
4596,2.0,1.0,59.1,겨울,15.0,수요일,관악구,0.6,주거,N,N,N,N,15.5,2.4,60.0,0.0,0.0,171.63
4597,2.0,1.0,66.15,겨울,17.0,수요일,영등포구,2.8,주거,N,N,N,N,14.3,2.1,66.0,0.0,0.0,198.45
4598,14.0,2.0,187.54,겨울,20.0,수요일,영등포구,0.6,판매/업무시설,Y,Y,N,N,12.3,1.0,77.0,0.0,0.0,3017.67
4599,6.0,1.0,113.12,겨울,22.0,수요일,관악구,1.2,생활서비스,N,N,N,N,11.2,0.2,80.0,0.0,0.0,748.18
4601,15.0,1.0,31.32,겨울,5.0,목요일,동작구,1.0,주거,N,Y,N,N,9.8,1.2,85.0,0.0,0.0,10665.71
4602,14.0,1.0,373.82,겨울,12.0,목요일,강북구,1.6,판매/업무시설,N,N,N,N,16.6,1.0,62.0,0.0,0.0,4263.24
4603,14.0,2.0,4754.12,겨울,15.0,목요일,구로구,0.6,산업시설,N,Y,N,N,18.8,1.2,56.0,0.0,0.0,81899.86
4604,3.0,1.0,133.0,겨울,16.0,목요일,송파구,2.1,주거,N,N,N,N,18.5,1.9,56.0,0.0,0.0,399.0
4607,15.0,1.0,445.71,겨울,18.0,목요일,중랑구,0.8,주거,N,N,N,N,16.1,1.5,65.0,0.0,0.0,7046.41
4608,2.0,1.0,105.5,겨울,23.0,목요일,성동구,0.6,주거,N,N,N,N,12.6,1.2,78.0,0.0,0.0,137.57
4609,5.0,0.0,108.85,겨울,0.0,금요일,성북구,1.2,주거,N,N,N,N,12.2,1.7,80.0,0.0,0.0,363.92
4610,15.0,6.0,1392.18,겨울,7.0,금요일,종로구,1.0,주거,N,Y,N,N,11.3,3.1,74.0,0.0,0.0,27448.0
4611,12.0,1.0,2375.42,겨울,9.0,금요일,강남구,1.2,주거,N,Y,N,N,13.3,2.5,71.0,0.0,0.0,29975.27
4612,3.0,1.0,383.75,겨울,10.0,금요일,용산구,1.0,생활서비스,N,Y,Y,N,15.7,2.2,63.0,0.0,0.0,4494.68
4613,6.0,3.0,276.02,겨울,12.0,금요일,강남구,0.8,집합시설,N,Y,N,N,19.5,2.1,51.0,0.0,0.0,2580.75
4614,4.0,0.0,142.8,겨울,13.0,금요일,은평구,2.0,주거,N,N,N,N,20.3,2.6,47.0,0.0,0.0,542.83
4615,2.0,1.0,113.0,겨울,20.0,금요일,성동구,1.8,산업시설,N,N,N,N,16.3,0.8,59.0,0.0,0.0,483.0
4616,6.0,0.0,336.5,겨울,20.0,금요일,중랑구,0.8,주거,N,Y,N,N,16.3,0.8,59.0,0.0,0.0,658.88
4617,10.0,2.0,0.0,겨울,2.0,토요일,강남구,1.3,판매/업무시설,N,Y,N,N,12.5,1.0,74.0,0.0,0.0,1996.42
4618,23.0,1.0,507.68,겨울,3.0,토요일,구로구,1.6,주거,N,N,N,N,11.9,1.8,76.0,0.0,0.0,9626.56
4619,3.0,1.0,143.03,겨울,4.0,토요일,강동구,1.0,생활서비스,Y,N,Y,N,11.9,2.0,75.0,0.0,0.0,166.84
4620,6.0,0.0,30.0,겨울,8.0,토요일,광진구,0.9,판매/업무시설,N,N,N,N,13.4,1.6,72.0,0.0,0.0,926.67
4621,5.0,1.0,109.19,겨울,10.0,토요일,종로구,0.3,생활서비스,N,Y,N,N,15.4,2.0,68.0,0.0,0.0,627.42
4622,5.0,2.0,265.68,겨울,11.0,토요일,강남구,1.2,판매/업무시설,N,Y,N,N,17.8,2.6,60.0,0.0,0.0,1820.0
4623,32.0,3.0,0.0,겨울,13.0,토요일,영등포구,0.8,주거,N,N,N,N,21.7,2.3,50.0,0.0,0.0,12672.0
4626,9.0,3.0,691.62,겨울,16.0,토요일,서초구,1.4,판매/업무시설,N,N,N,N,18.3,1.7,83.0,0.0,0.0,8172.74
4629,7.0,4.0,1848.41,겨울,19.0,토요일,광진구,2.4,생활서비스,N,Y,N,N,17.3,1.6,93.0,0.0,0.0,17833.51
4630,0.0,3.0,0.0,겨울,20.0,토요일,강북구,0.1,생활서비스,N,Y,N,N,18.4,4.1,95.0,0.0,0.0,1425.25
4631,4.0,1.0,119.8,겨울,20.0,토요일,동작구,1.6,생활서비스,N,N,N,N,18.4,4.1,95.0,0.0,0.0,599.0
4633,2.0,1.0,68.6,겨울,23.0,토요일,관악구,1.8,주거,N,N,N,N,17.9,3.9,98.0,0.0,0.0,175.2
4635,4.0,0.0,102.2,겨울,2.0,일요일,마포구,0.9,생활서비스,N,N,N,N,13.8,6.3,89.0,0.0,0.0,266.67
4636,12.0,0.0,476.98,겨울,5.0,일요일,성북구,1.2,주거,N,Y,N,N,10.3,3.6,92.0,0.0,0.0,4865.52
4637,3.0,1.0,82.36,겨울,11.0,일요일,관악구,0.5,주거,N,N,N,N,10.1,3.2,82.0,0.0,0.0,299.92
4639,4.0,1.0,160.46,겨울,16.0,일요일,동작구,1.6,판매/업무시설,N,Y,N,N,11.1,2.4,77.0,0.0,0.0,630.66
4642,5.0,0.0,178.2,겨울,19.0,일요일,구로구,1.4,주거,N,N,N,N,10.7,1.0,82.0,0.0,0.0,593.52
4643,6.0,0.0,191.31,겨울,21.0,일요일,양천구,1.2,주거,N,N,N,N,9.7,2.4,86.0,0.0,0.0,658.71
4644,6.0,1.0,399.26,겨울,21.0,일요일,구로구,1.3,주거,N,N,N,N,9.7,2.4,86.0,0.0,0.0,2049.41
4645,15.0,1.0,609.9,겨울,22.0,일요일,서대문구,2.3,판매/업무시설,N,Y,N,N,9.4,1.4,89.0,0.0,0.0,4353.04
4646,2.0,1.0,789.7,겨울,5.0,월요일,노원구,0.8,산업시설,N,Y,N,N,9.5,1.7,92.0,0.0,0.0,2369.1
4647,3.0,1.0,271.88,겨울,6.0,월요일,성북구,1.3,산업시설,N,N,N,N,9.6,1.9,91.0,0.0,0.0,650.88
4648,11.0,3.0,961.99,겨울,9.0,월요일,중구,0.3,주거,N,N,N,N,10.5,1.4,90.0,0.0,0.0,8844.64
4649,12.0,4.0,2401.56,겨울,10.0,월요일,종로구,1.1,생활서비스,N,Y,N,N,11.2,1.7,85.0,0.0,0.0,20855.98
4651,4.0,1.0,196.95,겨울,13.0,월요일,서초구,0.9,주거,N,N,N,N,13.6,3.9,64.0,0.0,0.0,712.08
4653,10.0,1.0,1301.0,겨울,18.0,월요일,마포구,2.2,주거,N,N,N,N,9.4,3.2,62.0,0.0,0.0,11979.0
4655,2.0,1.0,789.9,겨울,20.0,월요일,노원구,1.2,산업시설,N,Y,N,N,8.5,2.3,68.0,0.0,0.0,2369.1
4656,1.0,0.0,135.0,겨울,0.0,화요일,구로구,1.1,기타서비스,N,N,N,N,5.9,1.0,62.0,0.0,0.0,135.0
4657,3.0,1.0,190.57,겨울,1.0,화요일,용산구,1.1,의료/복지시설,N,N,N,N,5.2,0.7,68.0,0.0,0.0,630.36
4658,5.0,1.0,251.49,겨울,1.0,화요일,종로구,1.4,생활서비스,N,Y,Y,N,5.2,0.7,68.0,0.0,0.0,1401.97
4661,13.0,2.0,1952.63,겨울,5.0,화요일,강동구,0.4,주거,N,Y,N,N,5.2,2.1,73.0,0.0,0.0,18697.69
4662,3.0,1.0,373.44,겨울,7.0,화요일,성북구,1.3,집합시설,N,N,N,N,4.1,2.2,82.0,0.0,0.0,1399.96
4663,2.0,1.0,51.57,겨울,9.0,화요일,은평구,1.0,생활서비스,N,N,N,N,6.1,2.7,78.0,0.0,0.0,368.25
4664,9.0,1.0,487.71,겨울,10.0,화요일,서초구,0.7,생활서비스,N,Y,N,N,7.1,2.1,74.0,0.0,0.0,3058.11
4665,2.0,1.0,69.38,겨울,16.0,화요일,강북구,1.1,주거,N,N,N,N,12.1,2.5,65.0,0.0,0.0,199.63
4666,22.0,0.0,709.73,겨울,16.0,화요일,서초구,0.5,주거,N,N,N,N,12.1,2.5,65.0,0.0,0.0,13613.96
4668,6.0,0.0,173.92,겨울,20.0,화요일,도봉구,2.7,주거,N,N,N,N,8.9,1.5,81.0,0.0,0.0,594.79
4671,5.0,1.0,246.12,겨울,23.0,화요일,금천구,0.5,의료/복지시설,N,Y,N,N,7.1,2.4,90.0,0.0,0.0,1359.21
4672,15.0,1.0,889.22,겨울,7.0,수요일,송파구,1.5,주거,N,Y,N,N,5.6,1.2,97.0,0.0,0.0,11039.55
4674,17.0,2.0,561.74,겨울,11.0,수요일,강서구,0.3,판매/업무시설,N,Y,N,N,9.6,2.8,67.0,0.0,0.0,9269.55
4675,4.0,1.0,70.03,겨울,15.0,수요일,광진구,1.8,생활서비스,N,N,N,N,12.5,3.7,37.0,0.0,0.0,309.25
4676,17.0,0.0,472.67,겨울,17.0,수요일,동작구,5.7,주거,N,Y,N,N,11.4,2.2,42.0,0.0,0.0,7862.22
4677,27.0,5.0,1935.33,겨울,17.0,수요일,동작구,2.3,주거,Y,Y,N,N,11.4,2.2,42.0,0.0,0.0,56478.91
4679,7.0,2.0,3329.6,겨울,5.0,목요일,강동구,2.2,집합시설,N,Y,N,N,6.5,2.3,72.0,0.0,0.0,10303.03
4680,10.0,2.0,29.99,겨울,5.0,목요일,양천구,3.3,주거,N,N,N,N,6.5,2.3,72.0,0.0,0.0,2160.94
4681,2.0,1.0,82.91,겨울,9.0,목요일,동대문구,1.7,주거,N,N,N,N,7.2,1.6,73.0,0.0,0.0,147.05
4682,2.0,1.0,201.0,겨울,10.0,목요일,용산구,0.6,생활서비스,N,N,Y,N,9.6,1.7,66.0,0.0,0.0,463.0
4683,2.0,1.0,85.62,겨울,11.0,목요일,관악구,2.5,생활서비스,N,N,N,N,12.1,1.3,57.0,0.0,0.0,259.17
4686,15.0,2.0,266.68,겨울,16.0,목요일,동대문구,0.8,판매/업무시설,N,Y,N,N,15.6,1.7,48.0,0.0,0.0,3623.48
4687,22.0,3.0,59.0,겨울,18.0,목요일,송파구,0.8,주거,N,Y,N,N,12.9,1.6,55.0,0.0,0.0,9675.19
4688,4.0,1.0,387.32,겨울,18.0,목요일,구로구,1.1,판매/업무시설,N,N,N,N,12.9,1.6,55.0,0.0,0.0,1896.69
4689,3.0,1.0,218.98,겨울,20.0,목요일,구로구,0.8,산업시설,N,N,N,N,10.9,0.7,69.0,0.0,0.0,875.92
4690,6.0,1.0,494.82,겨울,21.0,목요일,강동구,1.0,판매/업무시설,N,Y,N,N,10.1,0.8,71.0,0.0,0.0,3230.16
4691,4.0,1.0,158.03,겨울,22.0,목요일,관악구,3.0,주거,N,N,N,N,9.7,0.7,76.0,0.0,0.0,720.95
4692,11.0,4.0,1953.44,겨울,12.0,금요일,강남구,3.9,생활서비스,N,Y,N,N,14.4,1.4,54.0,0.0,0.0,21735.54
4696,2.0,1.0,89.54,겨울,19.0,금요일,은평구,2.7,주거,N,N,N,N,13.0,0.6,60.0,0.0,0.0,254.01
4697,4.0,1.0,121.47,겨울,20.0,금요일,동작구,2.3,생활서비스,N,N,N,N,12.2,1.4,65.0,0.0,0.0,499.98
4698,4.0,1.0,0.0,겨울,22.0,금요일,관악구,0.3,주거,N,N,N,N,10.8,1.1,71.0,0.0,0.0,387.16
4699,3.0,1.0,89.58,겨울,6.0,토요일,종로구,1.2,생활서비스,N,N,N,N,8.8,4.0,67.0,0.0,0.0,388.26
4700,15.0,1.0,53.82,겨울,7.0,토요일,양천구,1.3,주거,N,N,N,N,9.2,3.4,65.0,0.0,0.0,8923.91
4701,6.0,0.0,205.12,겨울,8.0,토요일,관악구,1.6,주거,N,N,N,N,9.2,3.1,67.0,0.0,0.0,640.65
4702,5.0,0.0,141.52,겨울,10.0,토요일,강동구,1.0,주거,N,N,N,N,13.4,2.7,55.0,0.0,0.0,471.22
4703,7.0,2.0,295.38,겨울,13.0,토요일,중구,0.9,판매/업무시설,N,N,N,N,17.4,3.3,44.0,0.0,0.0,2786.38
4704,25.0,1.0,575.0,겨울,15.0,토요일,동대문구,1.5,주거,N,Y,N,N,18.9,2.1,38.0,0.0,0.0,14965.0
4705,6.0,0.0,62.0,겨울,15.0,토요일,영등포구,3.0,생활서비스,N,N,N,N,18.9,2.1,38.0,0.0,0.0,648.12
4706,1.0,1.0,0.0,겨울,20.0,토요일,금천구,1.6,생활서비스,N,N,N,N,13.8,1.7,51.0,0.0,0.0,245.88
4707,15.0,1.0,695.04,겨울,21.0,토요일,도봉구,1.5,주거,N,Y,N,N,12.9,1.2,52.0,0.0,0.0,51372.3
4708,3.0,1.0,127.48,겨울,22.0,토요일,서초구,2.4,주거,N,N,N,N,12.4,1.3,56.0,0.0,0.0,437.43
4709,3.0,1.0,310.62,겨울,22.0,토요일,노원구,4.2,생활서비스,N,Y,N,N,12.4,1.3,56.0,0.0,0.0,1225.08
4710,1.0,0.0,99.84,겨울,0.0,일요일,구로구,1.2,주거,N,N,N,N,11.2,1.8,62.0,0.0,0.0,99.84
4711,8.0,1.0,76.4,겨울,2.0,일요일,관악구,0.8,주거,N,Y,N,N,11.2,2.3,66.0,0.0,0.0,488.32
4713,2.0,0.0,61.37,겨울,5.0,일요일,금천구,2.7,생활서비스,N,N,N,N,10.8,1.8,67.0,0.0,0.0,82.49
4714,31.0,5.0,168438.0,겨울,7.0,일요일,마포구,1.3,주거,N,N,N,N,9.7,1.9,73.0,0.0,0.0,3713842.0
4715,4.0,1.0,0.0,겨울,9.0,일요일,서초구,2.3,주거,N,N,N,N,11.5,2.6,68.0,0.0,0.0,1690.57
4717,3.0,1.0,121.29,겨울,10.0,일요일,관악구,1.0,생활서비스,N,N,N,N,14.0,2.0,62.0,0.0,0.0,429.08
4718,3.0,1.0,70.86,겨울,10.0,일요일,서대문구,1.8,주거,N,N,N,N,14.0,2.0,62.0,0.0,0.0,474.15
4719,2.0,1.0,92.4,겨울,11.0,일요일,서초구,1.0,주거,N,N,N,N,15.8,2.3,56.0,0.0,0.0,274.56
4721,9.0,1.0,136.25,겨울,12.0,일요일,관악구,4.1,판매/업무시설,N,N,N,N,17.4,1.7,53.0,0.0,0.0,1276.05
4722,5.0,1.0,108.2,겨울,13.0,일요일,관악구,1.8,주거,N,N,N,N,18.9,1.0,44.0,0.0,0.0,478.7
4723,3.0,1.0,96.04,겨울,14.0,일요일,강동구,0.4,주거,N,N,N,N,19.2,2.3,41.0,0.0,0.0,332.22
4724,20.0,2.0,512.1,겨울,14.0,일요일,관악구,1.4,주거,N,N,N,N,19.2,2.3,41.0,0.0,0.0,8808565.0
4725,5.0,0.0,55.26,겨울,18.0,일요일,도봉구,1.5,판매/업무시설,N,N,N,N,15.8,1.7,48.0,0.0,0.0,252.73
4727,10.0,2.0,1725.7,겨울,21.0,일요일,강북구,1.5,생활서비스,N,Y,Y,N,13.1,0.4,57.0,0.0,0.0,8975.43
4728,3.0,2.0,6510.03,겨울,1.0,월요일,강서구,1.3,산업시설,N,Y,N,N,10.6,1.6,67.0,0.0,0.0,31644.93
4729,21.0,1.0,649.19,겨울,5.0,월요일,도봉구,1.2,주거,N,Y,N,N,9.6,0.4,74.0,0.0,0.0,10908.21
4730,3.0,1.0,113.97,겨울,7.0,월요일,노원구,1.4,주거,N,N,N,N,9.5,1.7,75.0,0.0,0.0,328.52
4731,24.0,0.0,553.0,겨울,10.0,월요일,도봉구,1.2,주거,N,Y,N,N,13.9,1.1,64.0,0.0,0.0,10547.33
4733,5.0,0.0,62.61,겨울,16.0,월요일,중구,0.7,생활서비스,N,N,N,N,14.7,2.1,57.0,0.0,0.0,326.46
4734,20.0,3.0,3970.2,겨울,16.0,월요일,금천구,0.0,판매/업무시설,N,Y,N,N,14.7,2.1,57.0,0.0,0.0,66644.75
4735,24.0,0.0,398.76,겨울,17.0,월요일,중랑구,1.6,주거,N,Y,N,N,14.1,1.5,62.0,0.0,0.0,7816.16
4736,5.0,1.0,494.0,겨울,0.0,화요일,용산구,0.7,판매/업무시설,N,Y,N,N,9.5,0.5,82.0,0.0,0.0,2634.0
4737,4.0,1.0,113.42,겨울,2.0,화요일,은평구,2.7,판매/업무시설,N,N,N,N,8.9,0.6,85.0,0.0,0.0,570.63
4738,2.0,1.0,118.55,겨울,2.0,화요일,영등포구,0.5,생활서비스,N,N,N,N,8.9,0.6,85.0,0.0,0.0,190.05
4739,6.0,0.0,243.96,겨울,10.0,화요일,관악구,1.5,판매/업무시설,N,N,N,N,10.3,3.9,75.0,0.0,0.0,1408.36
4740,2.0,1.0,55.11,겨울,13.0,화요일,영등포구,1.6,주거,N,N,N,N,13.1,2.6,56.0,0.0,0.0,165.33
4741,2.0,1.0,228.94,겨울,13.0,화요일,강동구,1.5,주거,N,N,N,N,13.1,2.6,56.0,0.0,0.0,431.11
4742,2.0,1.0,140.2,겨울,15.0,화요일,은평구,2.6,주거,N,N,N,N,13.7,1.6,51.0,0.0,0.0,354.82
4743,16.0,5.0,2298.46,겨울,16.0,화요일,마포구,0.3,판매/업무시설,N,Y,N,N,13.4,2.3,49.0,0.0,0.0,59372.06
4744,4.0,1.0,122.04,겨울,17.0,화요일,마포구,3.2,생활서비스,N,N,N,N,12.9,1.6,50.0,0.0,0.0,659.32
4745,3.0,1.0,98.19,겨울,18.0,화요일,영등포구,1.4,주거,N,N,N,N,12.5,1.7,51.0,0.0,0.0,329.37
4746,4.0,1.0,115.3,겨울,19.0,화요일,강남구,0.3,교육시설,N,N,N,N,12.3,1.2,57.0,0.0,0.0,460.21
4747,5.0,1.0,154.23,겨울,20.0,화요일,강남구,0.5,판매/업무시설,N,N,N,N,12.0,1.4,65.0,0.0,0.0,878.02
4748,4.0,1.0,130.97,겨울,20.0,화요일,성북구,0.5,생활서비스,N,N,Y,N,12.0,1.4,65.0,0.0,0.0,639.45
4749,5.0,0.0,48.78,겨울,22.0,화요일,영등포구,0.8,주거,N,N,N,N,11.5,0.7,65.0,0.0,0.0,655.56
4750,18.0,0.0,719.09,겨울,4.0,수요일,강서구,0.3,주거,N,Y,N,N,10.3,0.9,69.0,0.0,0.0,10709.55
4753,6.0,0.0,103.08,겨울,11.0,수요일,관악구,1.2,생활서비스,N,N,N,N,13.2,2.8,62.0,0.0,0.0,452.29
4754,4.0,1.0,116.16,겨울,13.0,수요일,영등포구,1.0,생활서비스,N,N,N,N,14.8,2.6,50.0,0.0,0.0,609.84
4757,3.0,1.0,107.0,겨울,18.0,수요일,중구,0.7,생활서비스,N,N,N,N,11.5,2.7,39.0,0.0,0.0,469.42
4758,5.0,1.0,364.0,겨울,19.0,수요일,강서구,1.9,판매/업무시설,N,Y,N,N,10.4,2.0,43.0,0.0,0.0,1985.45
4759,2.0,1.0,66.37,겨울,20.0,수요일,은평구,2.0,주거,N,N,N,N,9.9,3.0,44.0,0.0,0.0,199.11
4760,2.0,1.0,65.0,겨울,21.0,수요일,용산구,1.4,생활서비스,N,N,Y,N,8.9,2.7,47.0,0.0,0.0,202.0
4761,5.0,1.0,104.26,겨울,23.0,수요일,송파구,2.0,주거,N,N,N,N,7.4,1.8,55.0,0.0,0.0,324.65
4762,4.0,1.0,290.58,겨울,8.0,목요일,은평구,3.0,주거,N,N,N,N,6.4,1.7,67.0,0.0,0.0,1343.11
4763,9.0,4.0,0.0,겨울,9.0,목요일,양천구,0.9,의료/복지시설,N,N,N,N,7.2,0.8,65.0,0.0,0.0,27793.01
4766,10.0,1.0,333.36,겨울,11.0,목요일,강남구,1.2,판매/업무시설,N,Y,N,N,11.2,1.4,57.0,0.0,0.0,4702.7
4767,7.0,0.0,1220.42,겨울,13.0,목요일,성북구,1.2,교육시설,N,Y,N,N,13.3,2.5,57.0,0.0,0.0,6523.59
4770,3.0,1.0,0.0,겨울,19.0,목요일,서초구,4.3,의료/복지시설,N,N,N,N,10.6,0.8,68.0,0.0,0.0,772.71
4771,5.0,1.0,172.78,겨울,20.0,목요일,송파구,0.5,생활서비스,N,N,N,N,10.1,1.6,71.0,0.0,0.0,1002.24
4772,5.0,1.0,206.14,겨울,20.0,목요일,관악구,2.3,주거,N,N,N,N,10.1,1.6,71.0,0.0,0.0,950.01
4773,2.0,1.0,0.0,겨울,21.0,목요일,동대문구,2.0,주거,N,N,N,N,9.4,1.1,74.0,0.0,0.0,149.5
4774,1.0,1.0,675.37,겨울,22.0,목요일,금천구,0.0,판매/업무시설,N,N,N,N,8.8,2.3,76.0,0.0,0.0,801.32
4775,8.0,1.0,0.0,겨울,4.0,금요일,종로구,1.2,주거,N,Y,N,N,7.7,2.3,84.0,0.0,0.0,17920.99
4776,3.0,1.0,0.0,겨울,7.0,금요일,양천구,1.7,주거,N,N,N,N,8.1,2.4,79.0,0.0,0.0,329.1
4777,3.0,1.0,478.35,겨울,8.0,금요일,구로구,2.8,주거,N,N,N,N,8.1,2.5,79.0,0.0,0.0,1828.53
4779,3.0,1.0,51.48,겨울,13.0,금요일,구로구,1.6,주거,N,N,N,N,16.8,3.5,47.0,0.0,0.0,179.22
4781,3.0,1.0,90.0,겨울,16.0,금요일,송파구,2.0,주거,N,N,N,N,17.2,4.3,36.0,0.0,0.0,329.0
4782,5.0,1.0,0.0,겨울,16.0,금요일,송파구,2.2,기타서비스,N,Y,N,N,17.2,4.3,36.0,0.0,0.0,2241.6
4785,2.0,1.0,91.77,겨울,21.0,금요일,금천구,1.5,주거,N,N,N,N,13.6,3.5,67.0,0.0,0.0,191.34
4788,4.0,1.0,213.2,겨울,4.0,토요일,서초구,1.9,주거,N,N,N,N,9.4,1.7,87.0,0.0,0.0,651.62
4789,2.0,1.0,56.06,겨울,13.0,토요일,양천구,1.6,주거,N,N,N,N,8.4,5.3,33.0,0.0,0.0,136.38
4790,20.0,6.0,10608.0,겨울,13.0,토요일,강남구,2.1,생활서비스,N,Y,N,N,8.4,5.3,33.0,0.0,0.0,31972.2
4791,5.0,1.0,178.6,겨울,18.0,토요일,서초구,1.0,주거,N,Y,N,N,5.2,3.0,31.0,0.0,0.0,671.66
4792,5.0,1.0,344.57,겨울,19.0,토요일,금천구,1.0,판매/업무시설,N,Y,N,N,4.4,3.7,39.0,0.0,0.0,1497.95
4793,1.0,1.0,22.1,겨울,22.0,토요일,마포구,0.8,생활서비스,N,N,N,N,2.3,2.1,47.0,0.0,0.0,22.1
4794,25.0,1.0,1051.49,겨울,2.0,일요일,관악구,5.1,주거,N,N,N,N,-0.1,1.6,53.0,0.0,0.0,20431.43
4795,9.0,1.0,88.45,겨울,4.0,일요일,은평구,2.8,판매/업무시설,N,N,N,N,-0.8,2.3,58.0,0.0,0.0,576.46
4796,2.0,1.0,94.17,겨울,4.0,일요일,용산구,1.0,주거,N,N,N,N,-0.8,2.3,58.0,0.0,0.0,259.05
4797,15.0,4.0,1137.16,겨울,4.0,일요일,중구,1.2,판매/업무시설,N,N,N,N,-0.8,2.3,58.0,0.0,0.0,20957.15
4798,4.0,1.0,1401.7,겨울,5.0,일요일,관악구,2.5,교육시설,N,N,N,N,-0.9,2.2,58.0,0.0,0.0,5653.56
4799,43.0,5.0,0.0,겨울,5.0,일요일,동대문구,0.5,판매/업무시설,N,N,N,N,-0.9,2.2,58.0,0.0,0.0,60759.62
4800,15.0,4.0,808.76,겨울,7.0,일요일,관악구,1.6,생활서비스,N,N,N,N,-0.5,3.0,57.0,0.0,0.0,14443.0
4801,3.0,1.0,66.77,겨울,7.0,일요일,강북구,1.0,주거,N,N,N,N,-0.5,3.0,57.0,0.0,0.0,206.61
4802,3.0,1.0,59.76,겨울,8.0,일요일,은평구,2.3,주거,N,N,N,N,0.1,2.0,58.0,0.0,0.0,241.92
4803,6.0,1.0,237.46,겨울,20.0,일요일,강동구,0.6,주거,N,N,N,N,7.7,2.4,35.0,0.0,0.0,1589.63
4805,25.0,1.0,274.82,겨울,23.0,일요일,구로구,3.0,주거,N,Y,N,N,7.0,2.2,38.0,0.0,0.0,6295.38
4806,1.0,3.0,53.94,겨울,23.0,일요일,영등포구,2.1,생활서비스,N,N,N,N,7.0,2.2,38.0,0.0,0.0,346.3
4808,6.0,3.0,236.24,겨울,3.0,월요일,강남구,5.0,주거,N,Y,N,N,8.3,3.0,37.0,0.0,0.0,2180.81
4811,5.0,1.0,2134.79,겨울,10.0,월요일,금천구,3.7,교육시설,N,Y,N,N,11.4,2.9,44.0,0.0,0.0,8730.04
4812,22.0,6.0,1045.8,겨울,13.0,월요일,강남구,1.5,판매/업무시설,N,N,N,N,14.9,2.5,50.0,0.0,0.0,21483.85
4813,21.0,1.0,59.88,겨울,14.0,월요일,용산구,1.0,주거,N,N,N,N,14.2,2.2,66.0,0.0,0.0,8898.09
4814,1.0,0.0,0.0,겨울,14.0,월요일,동대문구,1.5,생활서비스,N,N,N,N,14.2,2.2,66.0,0.0,0.0,123.03
4815,3.0,1.0,146.03,겨울,16.0,월요일,관악구,1.0,주거,N,N,N,N,14.2,2.5,73.0,0.0,0.0,516.19
4816,16.0,1.0,955.95,겨울,18.0,월요일,양천구,1.6,주거,N,N,N,N,13.4,2.8,90.0,2.0,0.0,12548.93
4817,6.0,1.0,300.0,겨울,0.0,화요일,금천구,0.6,판매/업무시설,N,Y,N,N,15.0,1.6,97.0,9.5,0.0,1832.0
